,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,AM1,AM2,AM3,AM4,B365H,BWH,IWH,LBH,WHH,B365D,BWD,IWD,LBD,WHD,B365A,BWA,IWA,LBA,WHA,HomeTeamLP,AwayTeamLP,MW,ENTROPY_B365,ENTROPY_BW,ENTROPY_IW,ENTROPY_LB,ENTROPY_WH,ENTROPY_H,ENTROPY_D,ENTROPY_A,HTFormPtsStr,ATFormPtsStr,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP
1172,2009-09-20,Bari,Atalanta,4,1,H,2,0,2,3,0.75,0.0,D,D,D,M,L,L,L,M,2.5,2.3,2.3,2.1,2.3,3.1,3.0,3.0,3.2,3.0,2.9,3.0,3.2,3.0,2.8,22.0,11.0,4.0,1.0944801492471687,1.0903562957783635,1.087902302236294,1.080347254320682,1.0920642833699374,1.6079098922139408,1.6091081675111254,1.608468846222765,DDDM,LLLM,3,0,0,0,0,0,0,0,0,0,0.0,-0.75,0.75,0.75,11.0
1173,2009-09-20,Cagliari,Inter,1,2,A,1,7,4,1,0.25,1.75,L,L,D,M,W,W,D,M,6.0,5.25,6.5,5.5,5.0,3.6,3.5,3.5,3.2,3.5,1.62,1.6,1.55,1.6,1.57,9.0,1.0,4.0,0.9567710697169971,0.9750205051880005,0.9374388668454956,0.9768092398316792,0.9771627099588132,1.6051173080018555,1.6086050235365474,1.6093147032790527,LLDM,WWDM,1,7,0,0,0,0,0,0,0,0,-0.75,1.5,-1.5,-1.5,8.0
1174,2009-09-20,Catania,Lazio,1,1,D,4,3,8,3,0.0,1.5,L,L,L,M,L,W,W,M,2.9,2.5,2.8,2.75,2.7,3.1,3.15,3.1,3.0,3.0,2.5,2.6,2.5,2.38,2.38,15.0,10.0,4.0,1.0944801492471687,1.0937471282056594,1.094748902184957,1.0939851172563164,1.0941180807210982,1.6081911791865942,1.6092461633397024,1.6088725015688385,LLLM,LWWM,0,6,0,0,0,0,0,0,0,0,-1.0,0.0,-1.5,-1.5,5.0
1175,2009-09-20,Chievo,Genoa,3,1,H,3,8,3,3,0.75,2.25,W,L,L,M,W,W,W,M,2.9,2.75,2.8,2.6,2.7,3.1,3.1,3.1,3.1,3.0,2.5,2.4,2.5,2.4,2.38,16.0,5.0,4.0,1.0944801492471687,1.093139250139537,1.094748902184957,1.0930932230451447,1.0941180807210982,1.6087746150015234,1.6093507696725522,1.6092062130541187,WLLM,WWWM,3,9,0,0,0,0,0,0,0,0,0.0,1.25,-1.5,-1.5,11.0
1176,2009-09-20,Milan,Bologna,1,0,H,2,1,5,3,1.0,0.5,D,L,W,M,L,D,D,M,1.33,1.3,1.33,1.33,1.33,4.75,5.0,4.6,3.75,4.0,10.0,8.0,9.0,9.0,8.0,3.0,17.0,4.0,0.7878562270419089,0.8062044325496843,0.8088223551338044,0.8398529256274978,0.8479455450827544,1.6093958914657174,1.603444688440748,1.6059506241640296,DLWM,LDDM,4,2,0,0,0,0,0,0,0,0,-0.75,-0.5,0.5,0.5,-14.0
1177,2009-09-20,Parma,Palermo,1,0,H,4,3,5,3,1.0,1.0,L,W,D,M,D,L,W,M,2.38,2.25,2.4,2.25,2.3,3.1,3.15,3.1,3.0,3.0,3.1,2.95,2.95,2.88,2.8,22.0,8.0,4.0,1.0904450203093954,1.0874820902495466,1.0922287722990385,1.090143766528649,1.0920642833699374,1.6090662867491288,1.6092461633397024,1.6088799595766354,LWDM,DLWM,4,4,0,0,0,0,0,0,0,0,-0.25,0.0,0.0,0.0,14.0
1178,2009-09-20,Roma,Fiorentina,3,1,H,5,3,7,1,0.75,1.75,W,L,L,M,W,W,D,M,1.95,1.9,1.85,1.9,1.91,3.4,3.3,3.4,3.0,3.1,3.8,3.65,4.0,3.75,3.6,6.0,4.0,4.0,1.052451253186427,1.0539234936254944,1.0392075345140588,1.0569572207055582,1.059577228607455,1.6092966420143204,1.6081367464699519,1.6087758589734487,WLLM,WWDM,3,7,0,0,0,0,0,0,0,0,-0.5,0.5,-1.0,-1.0,2.0
1179,2009-09-20,Sampdoria,Siena,4,1,H,6,5,2,5,2.25,0.75,W,W,W,M,L,W,L,M,1.67,1.6,1.65,1.57,1.57,3.4,3.35,3.4,3.25,3.5,6.0,5.55,5.4,5.5,5.0,13.0,14.0,4.0,0.969215908387385,0.9715745798565886,0.980904298280084,0.9712412343878019,0.9771627099588132,1.6091153571715475,1.6091464943540923,1.607735460211337,WWWM,LWLM,9,3,0,0,0,0,0,0,0,0,1.0,0.0,1.5,1.5,-1.0
1180,2009-09-23,Atalanta,Catania,0,0,D,1,5,7,9,0.0,0.2,L,L,L,L,D,L,L,L,1.8,1.8,1.85,1.83,1.8,3.4,3.2,3.4,3.3,3.3,4.75,4.25,4.0,4.5,4.8,11.0,15.0,5.0,1.0153643067872202,1.0323105650065858,1.0392075345140588,1.0268475902886314,1.0162416869582525,1.6093744419220188,1.6091803394612434,1.607043116229563,LLLL,DLLL,0,1,0,0,1,0,0,0,1,0,-1.2,-0.8,-0.2,-0.2,-4.0
1181,2009-09-23,Bari,Cagliari,0,1,A,6,2,3,6,1.2,0.2,W,D,D,D,L,L,L,D,2.1,2.05,2.0,2.1,2.1,3.1,3.1,3.2,3.1,3.1,3.75,3.45,3.7,3.75,3.75,22.0,9.0,5.0,1.0683624760204053,1.071754654315017,1.0618749537118959,1.0683624760204053,1.0683624760204053,1.6092459566418997,1.6093582972051088,1.6088960345182297,WDDD,LLLD,6,1,0,0,0,0,0,0,0,0,0.6,-0.8,1.0,1.0,13.0
1182,2009-09-23,Bologna,Livorno,2,0,H,1,1,4,5,0.4,0.4,L,L,D,D,L,D,L,D,2.15,2.05,2.0,2.1,2.2,3.1,3.1,3.2,3.1,3.1,3.6,3.45,3.7,3.75,3.5,17.0,22.0,5.0,1.0740637911143052,1.071754654315017,1.0618749537118959,1.0683624760204053,1.0783041001336175,1.6088699348984041,1.6093582972051088,1.608935810570205,LLDD,LDLD,2,2,0,0,0,0,0,0,0,0,-0.6,-0.8,0.0,0.0,-5.0
1183,2009-09-23,Fiorentina,Sampdoria,2,0,H,4,10,4,3,1.4,2.4,L,W,W,D,W,W,W,W,2.1,2.05,2.1,2.0,2.2,3.1,3.05,3.25,3.2,3.1,3.75,3.5,3.4,4.0,3.5,4.0,13.0,5.0,1.0683624760204053,1.0714485605168074,1.0731599071844633,1.0551016181686423,1.0783041001336175,1.6089427311605342,1.609167572497666,1.6077428904947644,LWWD,WWWW,7,12,0,0,0,0,1,0,0,0,0.0,1.4,-1.0,-1.0,-9.0
1184,2009-09-23,Inter,Napoli,3,1,H,9,5,2,7,2.0,0.8,W,W,W,D,D,L,W,L,1.4,1.35,1.35,1.4,1.44,4.2,4.05,4.7,4.33,3.75,8.5,8.75,8.0,8.0,9.0,1.0,12.0,5.0,0.8469135803736509,0.8371794842498204,0.8280052786048604,0.85157084065749,0.8623196647730398,1.6091345487999915,1.606671489250839,1.6083179813122759,WWWD,DLWL,10,4,0,0,0,0,0,0,0,0,1.4,-0.4,1.2,1.2,-11.0
1185,2009-09-23,Lazio,Parma,1,2,A,4,5,4,5,1.4,1.4,D,L,W,W,W,L,W,D,1.91,1.85,1.85,1.91,2.0,3.2,3.15,3.4,3.2,3.0,4.33,4.05,4.0,4.33,4.33,10.0,22.0,5.0,1.0402498157951345,1.0429628499339678,1.0392075345140588,1.0402498157951345,1.050051684083066,1.6090336581899634,1.6086399687633168,1.6087830899094262,DLWW,WLWD,7,7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-12.0
1186,2009-09-23,Palermo,Roma,3,3,D,3,8,4,8,0.8,1.2,L,D,L,W,W,W,L,L,2.8,2.7,2.7,2.8,2.88,3.25,3.1,3.2,3.25,3.2,2.55,2.45,2.5,2.5,2.5,8.0,6.0,5.0,1.0937318086276147,1.0940298661854526,1.093468796203673,1.092933052588054,1.0934566705495834,1.6091345487999915,1.6092874625716456,1.609357868685317,LDLW,WWLL,4,6,0,0,0,0,0,0,0,0,-0.2,0.0,-0.4,-0.4,2.0
1187,2009-09-23,Siena,Chievo,0,0,D,6,6,9,4,0.6,1.2,L,L,W,L,W,W,L,L,2.4,2.3,2.1,2.38,2.4,3.1,3.15,3.25,3.1,3.1,3.1,2.85,3.4,3.1,3.1,14.0,16.0,5.0,1.0909644702424528,1.0897567664204195,1.0731599071844633,1.0904450203093954,1.0909644702424528,1.6080955691268886,1.6092714113547952,1.607887339329863,LLWL,WWLL,3,6,0,0,0,0,0,0,0,0,-0.6,0.4,-0.6,-0.6,-2.0
1188,2009-09-23,Udinese,Milan,1,0,H,7,3,7,5,1.0,1.4,D,W,L,D,W,D,L,W,3.25,3.1,3.1,3.2,3.3,3.1,3.1,3.1,3.2,3.1,2.3,2.2,2.3,2.25,2.3,7.0,3.0,5.0,1.0862279537184079,1.0846951630455712,1.0881387040383537,1.0839127230996826,1.0855206625474667,1.6091237026751393,1.6093582972051088,1.6092786886786763,DWLD,WDLW,5,7,0,0,0,0,0,0,0,0,0.0,-0.4,-0.4,-0.4,4.0
1189,2009-09-24,Genoa,Juventus,2,2,D,9,8,6,1,1.8,2.4,L,W,W,W,W,W,W,W,3.4,3.5,3.4,3.5,3.3,3.2,3.05,3.25,3.2,3.2,2.2,2.05,2.1,2.1,2.25,5.0,2.0,5.0,1.0788208154107488,1.0714485605168074,1.0731599071844633,1.0720605799814555,1.0825079244511602,1.6091952869705397,1.609200517678949,1.6088591096546487,LWWW,WWWW,9,12,1,0,0,0,1,0,0,0,0.6,1.4,-0.6,-0.6,3.0
1190,2009-09-26,Livorno,Fiorentina,0,1,A,1,6,7,4,0.3333333333333333,1.6666666666666667,L,L,D,L,W,L,W,W,3.75,3.45,3.7,3.0,3.6,3.1,3.1,3.2,3.0,3.1,2.1,2.05,2.0,2.2,1.91,22.0,4.0,6.0,1.0683624760204051,1.071754654315017,1.0618749537118959,1.0872841553983514,1.0595772286074547,1.6059954808170058,1.6092294996479615,1.608320569857709,LLDL,WLWW,1,9,0,0,0,0,0,0,0,0,-1.0,0.3333333333333333,-1.3333333333333333,-1.3333333333333333,18.0
1191,2009-09-26,Sampdoria,Inter,1,0,H,10,12,5,3,2.0,2.1666666666666665,L,W,W,W,W,W,W,W,3.8,3.95,3.6,4.0,4.2,3.3,3.25,3.3,3.2,3.3,2.0,1.85,2.0,1.8,1.73,13.0,1.0,6.0,1.0579897603610466,1.043533080198328,1.0623271174310274,1.0387421004006439,1.0242574158314195,1.6080915739785757,1.6093617808677836,1.6077753438175835,LWWW,WWWW,9,12,1,0,0,0,1,0,0,0,0.8333333333333334,1.5,-0.16666666666666666,-0.5,12.0
1192,2009-09-27,Catania,Roma,1,1,D,5,11,9,11,0.3333333333333333,1.1666666666666667,D,D,L,L,D,W,W,L,4.33,3.9,3.6,3.75,4.2,3.25,3.2,3.3,3.2,3.25,1.91,1.87,2.0,1.83,1.73,15.0,6.0,6.0,1.039375204567611,1.0474566586876977,1.0623271174310274,1.0477593659887585,1.0254051407742384,1.607083479320683,1.6093716539852059,1.6082859939503553,DDLL,DWWL,2,7,0,0,0,0,0,0,0,0,-0.6666666666666666,0.0,-0.8333333333333334,-0.8333333333333334,9.0
1193,2009-09-27,Chievo,Atalanta,1,1,D,6,1,4,7,1.1666666666666667,0.16666666666666666,D,W,W,L,D,L,L,L,2.2,2.05,2.1,1.91,1.91,3.2,3.0,3.25,3.2,3.1,3.4,3.55,3.4,3.5,3.6,16.0,11.0,6.0,1.0788208154107488,1.0710635515427327,1.0731599071844633,1.0600343899174374,1.059577228607455,1.6079316204805534,1.6090220364454395,1.609175395263978,DWWL,DLLL,7,1,0,0,0,0,0,0,1,0,0.3333333333333333,-1.0,1.0,1.0,5.0
1194,2009-09-27,Juventus,Bologna,1,1,D,10,3,3,4,2.1666666666666665,0.8333333333333334,D,W,W,W,W,L,L,D,1.22,1.25,1.25,1.22,1.17,6.0,5.0,5.0,5.0,5.5,13.0,10.0,12.0,10.0,12.0,2.0,17.0,6.0,0.6810597616450668,0.7595473914748635,0.7330993024617098,0.7517394827287327,0.6947208296171061,1.6091419415020096,1.6068561047818648,1.6037289606550214,DWWW,WLLD,10,4,1,0,0,0,0,0,0,0,1.1666666666666667,-0.16666666666666666,1.3333333333333333,1.0,-15.0
1195,2009-09-27,Lazio,Palermo,1,1,D,5,6,6,7,1.1666666666666667,0.8333333333333334,L,D,L,W,D,L,D,L,2.1,2.05,2.1,1.83,1.83,3.2,3.0,3.3,3.2,3.2,3.6,3.55,3.35,3.75,3.75,10.0,8.0,6.0,1.070104963826513,1.0710635515427327,1.0732349266689263,1.0477593659887585,1.0477593659887585,1.607356904475446,1.608940260385034,1.6085533134441934,LDLW,DLDL,4,2,0,0,0,0,0,0,0,0,-0.16666666666666666,-0.16666666666666666,0.3333333333333333,0.3333333333333333,2.0
1196,2009-09-27,Milan,Bari,0,0,D,3,6,6,4,1.1666666666666667,1.0,L,W,D,L,L,W,D,D,1.33,1.3,1.3,1.3,1.29,4.5,4.25,4.8,4.33,4.5,11.0,10.0,9.5,8.0,8.0,3.0,22.0,6.0,0.7828369993589176,0.7988369990574452,0.7866057997051981,0.829132729311987,0.8207181850759703,1.6093848834032505,1.6085786729145473,1.6016029383465953,LWDL,LWDD,4,5,0,0,0,0,0,0,0,0,-0.5,0.3333333333333333,0.16666666666666666,-0.16666666666666666,-19.0
1197,2009-09-27,Napoli,Siena,2,1,H,6,6,10,9,0.6666666666666666,0.6666666666666666,L,D,L,W,D,L,L,W,1.67,1.65,1.7,1.67,1.62,3.4,3.25,3.5,3.2,3.3,6.0,5.25,4.9,5.0,5.0,12.0,14.0,6.0,0.969215908387385,0.9884703374267503,0.9975589365943545,0.9985859160694643,0.9896814441185716,1.609311119243935,1.6089252737826112,1.606882275067505,LDLW,DLLW,4,4,0,0,0,0,0,0,0,0,-0.6666666666666666,-0.5,0.0,0.0,-2.0
1198,2009-09-27,Parma,Cagliari,0,2,A,7,3,6,6,1.6666666666666667,0.6666666666666666,W,W,L,W,W,L,L,L,1.91,1.9,1.75,1.83,1.8,3.2,3.05,3.4,3.2,3.1,4.33,4.05,4.7,3.75,4.0,22.0,9.0,6.0,1.0402498157951345,1.04881184787951,1.011102876469234,1.0477593659887585,1.0407484789732733,1.6088926205658334,1.6087572348472845,1.6065458015852627,WWLW,WLLL,9,3,0,0,0,0,0,0,1,0,0.16666666666666666,-0.5,1.0,1.0,13.0
1199,2009-09-27,Udinese,Genoa,2,0,H,8,11,7,8,1.3333333333333333,1.6666666666666667,W,D,W,L,D,L,W,W,2.25,2.25,2.1,2.2,2.1,3.2,3.1,3.25,3.1,3.1,3.3,3.0,3.4,2.9,3.1,7.0,5.0,6.0,1.0825079244511602,1.0876635869096687,1.0731599071844633,1.087036573940614,1.080547855896017,1.608948324072706,1.6092402401551014,1.6077128895667967,WDWL,DLWW,7,7,0,0,0,0,0,0,0,0,0.16666666666666666,0.5,-0.3333333333333333,0.0,2.0
1200,2009-10-03,Bari,Catania,0,0,D,6,6,4,10,1.0,0.42857142857142855,D,L,W,D,D,D,D,L,2.05,1.95,2.05,1.83,1.95,3.2,3.1,3.1,3.0,3.1,3.8,3.75,3.7,4.0,3.5,22.0,15.0,7.0,1.0629442959486302,1.0589378183651457,1.0665394430511423,1.0452160229744603,1.0646074372472962,1.6085479969358416,1.6092294996479615,1.6085082924431091,DLWD,DDDL,5,3,0,0,0,0,0,0,0,0,0.2857142857142857,-0.5714285714285714,0.5714285714285714,0.2857142857142857,7.0
1201,2009-10-03,Inter,Udinese,2,1,H,12,10,4,7,1.8571428571428572,1.5714285714285714,L,W,W,W,W,W,D,W,1.44,1.4,1.45,1.4,1.36,4.2,3.7,4.0,3.75,4.0,7.5,8.5,7.0,7.0,7.0,1.0,7.0,7.0,0.8739891254141381,0.8646044759487608,0.8929579638943119,0.8915821853414093,0.8746036369642501,1.6091739552981763,1.6083531625206702,1.6067384597843835,LWWW,WWDW,9,10,1,0,0,0,0,0,0,0,1.1428571428571428,0.42857142857142855,0.2857142857142857,-0.14285714285714285,-6.0
1202,2009-10-04,Atalanta,Milan,1,1,D,2,3,8,6,0.2857142857142857,1.1428571428571428,D,D,L,L,D,L,W,D,3.5,3.15,3.4,3.2,3.2,3.0,3.15,3.25,3.2,3.2,2.25,2.15,2.1,2.0,2.0,11.0,3.0,7.0,1.0813584534323308,1.0812570595540971,1.0731599071844633,1.0720433435750707,1.0720433435750707,1.6086160233114655,1.6090491898438017,1.6084409112356852,DDLL,DLWD,2,5,0,0,0,0,0,0,0,0,-0.8571428571428571,-0.42857142857142855,-0.8571428571428571,-0.42857142857142855,8.0
1203,2009-10-04,Bologna,Genoa,1,3,A,4,11,5,10,0.8571428571428571,1.4285714285714286,D,W,L,L,L,D,L,W,3.0,2.85,2.95,2.6,2.62,3.2,3.05,3.1,3.0,3.2,2.4,2.35,2.4,2.5,2.3,17.0,5.0,7.0,1.0907115534410028,1.0923126021564245,1.0922287722990385,1.0956415327880438,1.0896596649433348,1.6076565916298864,1.6091063262837548,1.609058543529108,DWLL,LDLW,4,4,0,0,0,0,0,0,0,0,-0.14285714285714285,0.14285714285714285,-0.5714285714285714,0.0,12.0
1204,2009-10-04,Cagliari,Chievo,1,2,A,5,7,6,5,1.0,1.1428571428571428,W,W,L,L,D,D,W,W,2.1,2.15,2.1,2.0,2.0,3.1,3.05,3.1,3.0,3.2,3.75,3.25,3.6,3.5,3.2,9.0,16.0,7.0,1.0683624760204053,1.0810598945204661,1.0714735035392158,1.0692826314066222,1.072043343575071,1.6090152191712157,1.6092102578773821,1.607618963155851,WWLL,DDWW,6,8,0,0,0,0,0,0,0,0,-0.14285714285714285,0.2857142857142857,-0.14285714285714285,-0.2857142857142857,-7.0
1205,2009-10-04,Fiorentina,Lazio,0,0,D,7,6,4,7,1.8571428571428572,1.1428571428571428,W,W,L,W,D,L,D,L,1.85,1.8,1.8,1.67,1.73,3.3,3.1,3.4,3.3,3.25,4.5,4.45,4.3,4.5,4.2,4.0,10.0,7.0,1.0287910357733674,1.0291222941413116,1.0267843360189421,1.0093492963826871,1.0254051407742384,1.6087892845498248,1.6089749255426264,1.609054602332311,WWLW,DLDL,9,2,0,0,0,0,0,0,0,0,0.42857142857142855,-0.14285714285714285,0.7142857142857143,1.0,-6.0
1206,2009-10-04,Palermo,Juventus,2,0,H,7,11,8,4,0.8571428571428571,2.0,D,D,L,D,D,D,W,W,3.8,3.95,3.6,3.5,3.4,3.3,3.1,3.3,3.2,3.25,2.0,1.9,2.0,1.91,1.91,8.0,2.0,7.0,1.0579897603610466,1.050452665566405,1.0623271174310274,1.0600343899174374,1.0612634957509086,1.6079685820448821,1.6091615717642485,1.6091637095327715,DDLD,DDWW,3,8,0,0,0,0,0,0,0,0,-0.14285714285714285,1.0,-1.1428571428571428,-0.7142857142857143,6.0
1207,2009-10-04,Roma,Napoli,2,1,H,12,8,12,11,1.1428571428571428,1.0,D,D,W,W,W,L,D,L,1.7,1.7,1.7,1.67,1.62,3.4,3.3,3.5,3.2,3.4,5.5,4.7,4.9,5.0,4.8,6.0,12.0,7.0,0.9850011902425769,1.00763601047448,0.9975589365943545,0.9985859160694643,0.9923383399882149,1.6092586082259719,1.6089700188742118,1.6080080228261149,DDWW,WLDL,8,4,0,0,0,0,0,0,0,0,0.0,-0.42857142857142855,0.14285714285714285,0.5714285714285714,-6.0
1208,2009-10-04,Sampdoria,Parma,1,1,D,11,7,5,8,2.142857142857143,1.4285714285714286,W,L,W,W,L,W,W,L,1.65,1.65,1.65,1.62,1.57,3.6,3.4,3.5,3.25,3.5,5.5,4.9,5.3,5.0,5.0,13.0,22.0,7.0,0.9731424173336429,0.9936820003268925,0.9807924158273313,0.9909755398315512,0.9771627099588132,1.6092472224099523,1.6088295967343331,1.6085197733243608,WLWW,LWWL,9,6,0,0,0,0,0,0,0,0,0.8571428571428571,-0.14285714285714285,0.7142857142857143,0.42857142857142855,-9.0
1209,2009-10-04,Siena,Livorno,0,0,D,7,1,11,8,0.5714285714285714,0.2857142857142857,L,D,L,L,L,L,L,D,2.0,2.0,2.0,2.0,1.91,3.2,3.05,3.1,3.2,3.2,4.0,3.65,3.8,3.2,3.5,14.0,22.0,7.0,1.0551016181686423,1.0652832612401815,1.0611868035936214,1.072043343575071,1.0600343899174374,1.6092651822275243,1.6092322351640491,1.606515706150712,LDLL,LLLD,1,1,0,0,0,0,0,0,0,0,-0.5714285714285714,-1.0,0.2857142857142857,0.0,-8.0
1210,2009-10-17,Genoa,Inter,0,5,A,14,14,11,5,1.625,2.0,W,L,D,L,W,L,W,W,3.25,3.25,3.2,3.2,2.88,3.2,3.1,3.2,3.0,3.1,2.25,2.2,2.2,2.1,2.2,5.0,1.0,8.0,1.0832269604763596,1.082521364190393,1.081925224005316,1.0803472543206822,1.087228996798766,1.6083450753325244,1.6091459804459316,1.6091791111646145,WLDL,WLWW,4,9,0,0,0,0,0,0,0,0,0.375,1.125,-0.375,-0.625,4.0
1211,2009-10-17,Juventus,Fiorentina,1,1,D,11,7,6,4,1.75,1.75,L,D,D,W,D,W,W,L,1.73,1.7,1.7,1.67,1.67,3.4,3.4,3.5,3.2,3.3,5.25,5.0,4.9,5.0,4.5,2.0,4.0,8.0,0.9948632674214988,0.9974660472439534,0.9975589365943545,0.9985859160694643,1.0093492963826871,1.609350732533903,1.6089700188742118,1.6081367112298366,LDDW,DWWL,5,7,0,0,0,0,0,0,0,0,0.625,0.375,0.0,-0.25,-2.0
1212,2009-10-18,Catania,Cagliari,2,1,H,6,6,10,8,0.5,0.875,D,D,D,D,L,W,W,L,2.4,2.45,2.2,2.38,2.38,3.1,3.1,3.2,3.0,2.88,3.1,2.85,3.2,2.75,2.8,15.0,9.0,8.0,1.0909644702424528,1.0937878227384554,1.081925224005316,1.0939851172563164,1.094962498801255,1.6087431157574779,1.6087927591642164,1.607689230376931,DDDD,LWWL,4,6,0,0,0,0,0,0,0,0,-0.5,-0.25,-0.375,-0.25,6.0
1213,2009-10-18,Chievo,Bari,1,2,A,9,6,6,4,1.375,1.0,W,D,D,W,D,D,L,W,2.0,2.05,2.1,2.0,1.91,3.1,3.0,3.15,3.0,3.0,4.1,3.8,3.5,3.5,3.75,16.0,22.0,8.0,1.0542416178211051,1.0656121601639343,1.0727833145426442,1.0692826314066222,1.0576801158847755,1.6089387888215922,1.6092271977419976,1.6077275343895008,WDDW,DDLW,8,5,0,0,0,0,0,0,0,0,0.375,0.25,0.375,0.375,-6.0
1214,2009-10-18,Lazio,Sampdoria,1,1,D,6,12,7,6,1.125,2.0,D,D,L,D,D,W,L,W,2.4,2.3,2.35,2.25,2.25,3.1,3.25,3.2,3.0,3.1,3.1,2.95,2.9,2.88,2.8,10.0,13.0,8.0,1.0909644702424528,1.0876060020629061,1.0900846591073097,1.090143766528649,1.0894095000037196,1.6091238935870742,1.6090484796119908,1.6088785216726547,DDLD,DWLW,3,7,0,0,0,0,0,0,0,0,-0.125,0.75,-0.875,-0.5,-3.0
1215,2009-10-18,Livorno,Palermo,1,2,A,1,9,8,8,0.375,1.125,D,L,L,L,W,D,D,L,3.1,3.0,3.0,2.75,2.8,3.1,3.05,3.2,3.0,3.0,2.4,2.4,2.3,2.38,2.3,22.0,8.0,8.0,1.0909644702424528,1.092366472380881,1.087902302236294,1.0939851172563164,1.0920642833699377,1.6083944262960062,1.6091491934508242,1.6092426114714695,DLLL,WDDL,1,5,0,0,1,0,0,0,0,0,-0.875,0.125,-0.75,-0.5,14.0
1216,2009-10-18,Milan,Roma,2,1,H,4,14,7,13,1.125,1.375,D,D,L,W,W,D,D,W,2.1,2.15,2.0,2.0,2.0,3.3,3.1,3.3,3.0,3.2,3.5,3.4,3.6,3.5,3.2,3.0,6.0,8.0,1.0705156003455132,1.077825747138291,1.0623271174310274,1.0692826314066222,1.072043343575071,1.6089759136176585,1.6087491029273937,1.6086181526481016,DDLW,WDDW,5,8,0,0,0,0,0,0,0,0,-0.375,0.125,-0.25,-0.375,-3.0
1217,2009-10-18,Napoli,Bologna,2,1,H,9,5,13,8,0.875,0.75,L,W,L,D,L,D,W,L,1.55,1.57,1.6,1.57,1.5,3.75,3.5,3.5,3.25,3.4,6.5,6.25,5.8,5.5,6.0,12.0,17.0,8.0,0.9298976427816308,0.9462251599427127,0.9613403860289746,0.9712412343878019,0.9438271522693755,1.6092066124598543,1.608360414254811,1.6077524788959479,LWLD,LDWL,4,4,0,0,0,0,0,0,0,0,-0.5,-0.375,0.125,0.0,-5.0
1218,2009-10-18,Parma,Siena,1,0,H,8,7,9,11,1.375,0.625,D,L,W,W,D,L,D,L,1.95,1.9,1.85,1.83,1.83,3.2,3.2,3.4,3.0,3.2,4.2,4.1,4.0,4.0,3.75,22.0,14.0,8.0,1.0466586970643428,1.0450497330780135,1.0392075345140588,1.0452160229744603,1.0477593659887585,1.6091356448820153,1.6086524772691995,1.608712400822469,DLWW,DLDL,7,2,0,0,0,0,0,0,0,0,-0.125,-0.5,0.75,0.625,8.0
1219,2009-10-18,Udinese,Atalanta,1,3,A,11,3,9,9,1.375,0.375,L,W,W,D,D,D,D,L,1.67,1.65,1.6,1.67,1.67,3.5,3.4,3.5,3.2,3.3,5.5,5.45,5.7,5.0,4.5,7.0,11.0,8.0,0.9785429046276626,0.9796638279004598,0.9637605696142282,0.9985859160694643,1.0093492963826871,1.6092983645858971,1.6088291383728837,1.605673668154962,LWWD,DDDL,7,3,0,0,0,0,0,0,0,0,0.25,-0.75,1.0,0.5,-4.0
1220,2009-10-24,Inter,Catania,2,1,H,19,8,5,11,2.111111111111111,0.7777777777777778,W,W,L,W,W,D,D,D,1.22,1.25,1.22,1.25,1.2,5.5,5.75,5.3,4.5,5.0,15.0,13.0,13.0,10.0,11.0,1.0,15.0,9.0,0.6777206206882884,0.6967158950981028,0.7037566669356322,0.7774014352941131,0.7324684068610312,1.60931304910718,1.605725967416015,1.5993184020491058,WWLW,WDDD,9,6,0,0,0,0,0,0,0,0,1.5555555555555556,-0.3333333333333333,1.3333333333333333,0.3333333333333333,-14.0
1221,2009-10-24,Sampdoria,Bologna,4,1,H,13,6,7,10,1.8888888888888888,0.6666666666666666,D,D,W,L,L,L,D,W,1.53,1.55,1.6,1.57,1.5,3.75,3.5,3.5,3.25,3.4,7.0,6.5,5.8,5.5,6.0,13.0,17.0,9.0,0.9156815586701939,0.9374388668454956,0.9613403860289746,0.9712412343878019,0.9438271522693755,1.6091962489024159,1.608360414254811,1.6058768607494207,DDWL,LLDW,5,4,0,0,0,0,0,0,0,0,0.6666666666666666,-0.4444444444444444,1.2222222222222223,0.1111111111111111,-4.0
1222,2009-10-25,Atalanta,Parma,3,1,H,6,9,10,9,0.6666666666666666,1.5555555555555556,W,D,D,D,W,D,L,W,2.1,2.1,2.1,2.0,1.95,3.1,3.15,3.25,3.0,3.1,3.75,3.5,3.4,3.5,3.5,11.0,22.0,9.0,1.0683624760204053,1.0727833145426442,1.0731599071844633,1.0692826314066222,1.0646074372472962,1.6089468391847133,1.6091008771561381,1.6089215595084323,WDDD,WDLW,6,7,0,0,0,0,0,0,0,0,-0.4444444444444444,0.0,-0.8888888888888888,-0.1111111111111111,-11.0
