,date,HomeTeam,AwayTeam,team,coordinate,score
101,2011-09-11,Chievo,Novara,home,45.4545,7.8
102,2011-09-11,Chievo,Novara,home,81.8182,7.9
103,2011-09-11,Chievo,Novara,home,45.4545,6.9
104,2011-09-11,Chievo,Novara,home,22.7273,7.1
105,2011-09-11,Chievo,Novara,home,22.7273,7.4
106,2011-09-11,Chievo,Novara,home,22.7273,6.1
107,2011-09-11,Chievo,Novara,home,45.4545,7.3
108,2011-09-11,Chievo,Novara,home,22.7273,5.9
109,2011-09-11,Chievo,Novara,home,0,6.5
110,2011-09-11,Fiorentina,Bologna,away,63.6364,7.7
111,2011-09-11,Fiorentina,Bologna,away,81.8182,6.0
112,2011-09-11,Fiorentina,Bologna,away,63.6364,6.5
113,2011-09-11,Fiorentina,Bologna,away,45.4545,6.7
114,2011-09-11,Fiorentina,Bologna,away,22.7273,6.3
115,2011-09-11,Fiorentina,Bologna,away,45.4545,7.5
116,2011-09-11,Fiorentina,Bologna,away,22.7273,6.9
117,2011-09-11,Fiorentina,Bologna,away,45.4545,6.3
118,2011-09-11,Fiorentina,Bologna,away,22.7273,6.5
119,2011-09-11,Fiorentina,Bologna,away,22.7273,7.1
120,2011-09-11,Fiorentina,Bologna,away,0,7.3
121,2011-09-11,Fiorentina,Bologna,home,77.2727,8.4
122,2011-09-11,Fiorentina,Bologna,home,77.2727,8.4
123,2011-09-11,Fiorentina,Bologna,home,77.2727,7.9
124,2011-09-11,Fiorentina,Bologna,home,50,6.9
125,2011-09-11,Fiorentina,Bologna,home,50,6.9
126,2011-09-11,Fiorentina,Bologna,home,22.7273,7.1
127,2011-09-11,Fiorentina,Bologna,home,22.7273,7.0
128,2011-09-11,Fiorentina,Bologna,home,50,7.4
129,2011-09-11,Fiorentina,Bologna,home,22.7273,8.0
130,2011-09-11,Fiorentina,Bologna,home,22.7273,7.7
131,2011-09-11,Fiorentina,Bologna,home,0,7.1
132,2011-09-11,Genoa,Atalanta,away,45.4545,6.1
133,2011-09-11,Genoa,Atalanta,away,59.0909,8.2
134,2011-09-11,Genoa,Atalanta,away,81.8182,7.5
135,2011-09-11,Genoa,Atalanta,away,22.7273,5.5
136,2011-09-11,Genoa,Atalanta,away,45.4545,6.8
137,2011-09-11,Genoa,Atalanta,away,45.4545,6.7
138,2011-09-11,Genoa,Atalanta,away,22.7273,5.8
139,2011-09-11,Genoa,Atalanta,away,22.7273,6.7
140,2011-09-11,Genoa,Atalanta,away,45.4545,7.2
141,2011-09-11,Genoa,Atalanta,away,22.7273,7.5
142,2011-09-11,Genoa,Atalanta,away,0,6.1
143,2011-09-11,Genoa,Atalanta,home,54.5455,6.3
144,2011-09-11,Genoa,Atalanta,home,81.8182,7.5
145,2011-09-11,Genoa,Atalanta,home,81.8182,6.3
146,2011-09-11,Genoa,Atalanta,home,54.5455,6.5
147,2011-09-11,Genoa,Atalanta,home,22.7273,6.6
148,2011-09-11,Genoa,Atalanta,home,54.5455,8.3
149,2011-09-11,Genoa,Atalanta,home,22.7273,6.5
150,2011-09-11,Genoa,Atalanta,home,22.7273,7.2
151,2011-09-11,Genoa,Atalanta,home,54.5455,6.7
152,2011-09-11,Genoa,Atalanta,home,22.7273,8.1
153,2011-09-11,Genoa,Atalanta,home,0,6.6
154,2011-09-11,Roma,Cagliari,away,63.6364,7.1
155,2011-09-11,Roma,Cagliari,away,81.8182,7.4
156,2011-09-11,Roma,Cagliari,away,45.4545,7.6
157,2011-09-11,Roma,Cagliari,away,45.4545,7.0
158,2011-09-11,Roma,Cagliari,away,81.8182,6.6
159,2011-09-11,Roma,Cagliari,away,22.7273,7.7
160,2011-09-11,Roma,Cagliari,away,22.7273,7.1
161,2011-09-11,Roma,Cagliari,away,22.7273,6.9
162,2011-09-11,Roma,Cagliari,away,45.4545,7.5
163,2011-09-11,Roma,Cagliari,away,22.7273,7.3
164,2011-09-11,Roma,Cagliari,away,0,7.9
165,2011-09-11,Roma,Cagliari,home,77.2727,6.2
166,2011-09-11,Roma,Cagliari,home,77.2727,6.4
167,2011-09-11,Roma,Cagliari,home,77.2727,7.3
168,2011-09-11,Roma,Cagliari,home,50,8.1
169,2011-09-11,Roma,Cagliari,home,50,7.1
170,2011-09-11,Roma,Cagliari,home,22.7273,7.1
171,2011-09-11,Roma,Cagliari,home,22.7273,7.9
172,2011-09-11,Roma,Cagliari,home,22.7273,6.1
173,2011-09-11,Roma,Cagliari,home,50,6.7
174,2011-09-11,Roma,Cagliari,home,22.7273,6.7
175,2011-09-11,Roma,Cagliari,home,0,6.1
176,2011-09-11,Catania,Robur Siena,away,54.5455,6.7
177,2011-09-11,Catania,Robur Siena,away,81.8182,6.3
178,2011-09-11,Catania,Robur Siena,away,81.8182,6.1
179,2011-09-11,Catania,Robur Siena,away,22.7273,7.1
180,2011-09-11,Catania,Robur Siena,away,54.5455,6.9
181,2011-09-11,Catania,Robur Siena,away,54.5455,7.0
182,2011-09-11,Catania,Robur Siena,away,22.7273,6.8
183,2011-09-11,Catania,Robur Siena,away,54.5455,6.5
184,2011-09-11,Catania,Robur Siena,away,22.7273,7.4
185,2011-09-11,Catania,Robur Siena,away,22.7273,7.3
186,2011-09-11,Catania,Robur Siena,away,0,8.4
187,2011-09-11,Catania,Robur Siena,home,77.2727,6.4
188,2011-09-11,Catania,Robur Siena,home,77.2727,6.6
189,2011-09-11,Catania,Robur Siena,home,77.2727,6.1
190,2011-09-11,Catania,Robur Siena,home,50,6.5
191,2011-09-11,Catania,Robur Siena,home,22.7273,7.2
192,2011-09-11,Catania,Robur Siena,home,50,6.6
193,2011-09-11,Catania,Robur Siena,home,22.7273,7.7
194,2011-09-11,Catania,Robur Siena,home,50,6.8
195,2011-09-11,Catania,Robur Siena,home,22.7273,6.7
196,2011-09-11,Catania,Robur Siena,home,22.7273,7.1
197,2011-09-11,Catania,Robur Siena,home,0,6.8
198,2011-09-11,Palermo,Inter,away,77.2727,7.5
199,2011-09-11,Palermo,Inter,away,77.2727,5.7
200,2011-09-11,Palermo,Inter,away,77.2727,7.8
201,2011-09-11,Palermo,Inter,away,22.7273,7.1
202,2011-09-11,Palermo,Inter,away,50,6.5
203,2011-09-11,Palermo,Inter,away,50,6.6
204,2011-09-11,Palermo,Inter,away,22.7273,6.9
205,2011-09-11,Palermo,Inter,away,50,7.4
206,2011-09-11,Palermo,Inter,away,50,6.3
207,2011-09-11,Palermo,Inter,away,22.7273,6.9
208,2011-09-11,Palermo,Inter,away,0,6.7
209,2011-09-11,Palermo,Inter,home,81.8182,7.9
210,2011-09-11,Palermo,Inter,home,54.5455,6.3
211,2011-09-11,Palermo,Inter,home,81.8182,10
212,2011-09-11,Palermo,Inter,home,54.5455,6.3
213,2011-09-11,Palermo,Inter,home,22.7273,7.9
214,2011-09-11,Palermo,Inter,home,54.5455,7.5
215,2011-09-11,Palermo,Inter,home,22.7273,6.4
216,2011-09-11,Palermo,Inter,home,22.7273,6.9
217,2011-09-11,Palermo,Inter,home,54.5455,6.9
218,2011-09-11,Palermo,Inter,home,22.7273,6.3
219,2011-09-11,Palermo,Inter,home,0,6.0
220,2011-09-17,Cagliari,Novara,away,81.8182,7.2
221,2011-09-17,Cagliari,Novara,away,63.6364,6.5
222,2011-09-17,Cagliari,Novara,away,45.4545,7.2
223,2011-09-17,Cagliari,Novara,away,45.4545,6.0
224,2011-09-17,Cagliari,Novara,away,81.8182,6.2
225,2011-09-17,Cagliari,Novara,away,22.7273,6.9
226,2011-09-17,Cagliari,Novara,away,22.7273,6.7
227,2011-09-17,Cagliari,Novara,away,45.4545,6.8
228,2011-09-17,Cagliari,Novara,away,22.7273,6.2
229,2011-09-17,Cagliari,Novara,away,22.7273,6.3
230,2011-09-17,Cagliari,Novara,away,0,6.7
231,2011-09-17,Cagliari,Novara,home,63.6364,6.9
232,2011-09-17,Cagliari,Novara,home,81.8182,7.4
233,2011-09-17,Cagliari,Novara,home,45.4545,6.3
234,2011-09-17,Cagliari,Novara,home,45.4545,6.7
235,2011-09-17,Cagliari,Novara,home,81.8182,7.2
236,2011-09-17,Cagliari,Novara,home,22.7273,7.5
237,2011-09-17,Cagliari,Novara,home,22.7273,7.1
238,2011-09-17,Cagliari,Novara,home,45.4545,7.3
239,2011-09-17,Cagliari,Novara,home,22.7273,6.6
240,2011-09-17,Cagliari,Novara,home,22.7273,6.6
241,2011-09-17,Cagliari,Novara,home,0,6.6
242,2011-09-17,Inter,Roma,away,77.2727,6.8
243,2011-09-17,Inter,Roma,away,77.2727,6.5
244,2011-09-17,Inter,Roma,away,77.2727,7.2
245,2011-09-17,Inter,Roma,away,50,8.4
246,2011-09-17,Inter,Roma,away,50,6.6
247,2011-09-17,Inter,Roma,away,22.7273,7.1
248,2011-09-17,Inter,Roma,away,22.7273,7.7
249,2011-09-17,Inter,Roma,away,50,7.1
250,2011-09-17,Inter,Roma,away,22.7273,7.2
251,2011-09-17,Inter,Roma,away,22.7273,6.9
252,2011-09-17,Inter,Roma,away,0,6.4
253,2011-09-17,Inter,Roma,home,81.8182,6.7
254,2011-09-17,Inter,Roma,home,54.5455,6.6
255,2011-09-17,Inter,Roma,home,54.5455,7.8
256,2011-09-17,Inter,Roma,home,54.5455,7.2
257,2011-09-17,Inter,Roma,home,81.8182,6.3
258,2011-09-17,Inter,Roma,home,22.7273,6.9
259,2011-09-17,Inter,Roma,home,22.7273,7.4
260,2011-09-17,Inter,Roma,home,54.5455,6.7
261,2011-09-17,Inter,Roma,home,22.7273,7.4
262,2011-09-17,Inter,Roma,home,54.5455,7.1
263,2011-09-17,Inter,Roma,home,0,7.7
264,2011-09-18,Atalanta,Palermo,away,81.8182,6.2
265,2011-09-18,Atalanta,Palermo,away,54.5455,7.0
266,2011-09-18,Atalanta,Palermo,away,81.8182,6.0
267,2011-09-18,Atalanta,Palermo,away,22.7273,7.3
268,2011-09-18,Atalanta,Palermo,away,54.5455,6.7
269,2011-09-18,Atalanta,Palermo,away,54.5455,6.9
270,2011-09-18,Atalanta,Palermo,away,22.7273,6.7
271,2011-09-18,Atalanta,Palermo,away,22.7273,6.4
272,2011-09-18,Atalanta,Palermo,away,54.5455,5.9
273,2011-09-18,Atalanta,Palermo,away,22.7273,6.9
274,2011-09-18,Atalanta,Palermo,away,0,5.8
275,2011-09-18,Atalanta,Palermo,home,45.4545,7.5
276,2011-09-18,Atalanta,Palermo,home,59.0909,6.5
277,2011-09-18,Atalanta,Palermo,home,81.8182,8.2
278,2011-09-18,Atalanta,Palermo,home,22.7273,7.2
279,2011-09-18,Atalanta,Palermo,home,45.4545,6.4
280,2011-09-18,Atalanta,Palermo,home,45.4545,7.0
281,2011-09-18,Atalanta,Palermo,home,22.7273,6.4
282,2011-09-18,Atalanta,Palermo,home,22.7273,7.2
283,2011-09-18,Atalanta,Palermo,home,45.4545,8.0
284,2011-09-18,Atalanta,Palermo,home,22.7273,7.3
285,2011-09-18,Atalanta,Palermo,home,0,6.4
286,2011-09-18,Bologna,Lecce,away,63.6364,8.5
287,2011-09-18,Bologna,Lecce,away,81.8182,7.9
288,2011-09-18,Bologna,Lecce,away,63.6364,6.6
289,2011-09-18,Bologna,Lecce,away,45.4545,8.2
290,2011-09-18,Bologna,Lecce,away,22.7273,7.4
291,2011-09-18,Bologna,Lecce,away,63.6364,6.7
292,2011-09-18,Bologna,Lecce,away,22.7273,6.3
293,2011-09-18,Bologna,Lecce,away,45.4545,7.1
294,2011-09-18,Bologna,Lecce,away,22.7273,8.0
295,2011-09-18,Bologna,Lecce,away,22.7273,9.2
296,2011-09-18,Bologna,Lecce,away,0,7.7
297,2011-09-18,Bologna,Lecce,home,81.8182,6.3
298,2011-09-18,Bologna,Lecce,home,63.6364,6.5
299,2011-09-18,Bologna,Lecce,home,45.4545,7.2
300,2011-09-18,Bologna,Lecce,home,45.4545,5.9
301,2011-09-18,Bologna,Lecce,home,81.8182,5.8
302,2011-09-18,Bologna,Lecce,home,22.7273,6.8
303,2011-09-18,Bologna,Lecce,home,22.7273,6.0
304,2011-09-18,Bologna,Lecce,home,22.7273,6.1
305,2011-09-18,Bologna,Lecce,home,45.4545,6.4
306,2011-09-18,Bologna,Lecce,home,22.7273,6.2
307,2011-09-18,Bologna,Lecce,home,0,6.9
308,2011-09-18,Catania,Cesena,away,77.2727,6.4
309,2011-09-18,Catania,Cesena,away,77.2727,5.7
310,2011-09-18,Catania,Cesena,away,77.2727,6.0
311,2011-09-18,Catania,Cesena,away,50,6.1
312,2011-09-18,Catania,Cesena,away,50,6.5
313,2011-09-18,Catania,Cesena,away,22.7273,6.8
314,2011-09-18,Catania,Cesena,away,22.7273,6.8
315,2011-09-18,Catania,Cesena,away,50,6.9
316,2011-09-18,Catania,Cesena,away,22.7273,6.3
317,2011-09-18,Catania,Cesena,away,22.7273,6.8
318,2011-09-18,Catania,Cesena,away,0,6.6
319,2011-09-18,Catania,Cesena,home,77.2727,7.2
320,2011-09-18,Catania,Cesena,home,77.2727,6.5
321,2011-09-18,Catania,Cesena,home,77.2727,7.0
322,2011-09-18,Catania,Cesena,home,50,7.2
323,2011-09-18,Catania,Cesena,home,50,7.7
324,2011-09-18,Catania,Cesena,home,22.7273,8.2
325,2011-09-18,Catania,Cesena,home,22.7273,7.8
326,2011-09-18,Catania,Cesena,home,50,6.6
327,2011-09-18,Catania,Cesena,home,22.7273,6.9
328,2011-09-18,Catania,Cesena,home,22.7273,7.3
329,2011-09-18,Catania,Cesena,home,0,7.5
330,2011-09-18,Lazio,Genoa,away,63.6364,7.3
331,2011-09-18,Lazio,Genoa,away,81.8182,6.5
332,2011-09-18,Lazio,Genoa,away,63.6364,7.8
333,2011-09-18,Lazio,Genoa,away,63.6364,6.1
334,2011-09-18,Lazio,Genoa,away,63.6364,8.0
335,2011-09-18,Lazio,Genoa,away,22.7273,8.2
336,2011-09-18,Lazio,Genoa,away,22.7273,7.0
337,2011-09-18,Lazio,Genoa,away,22.7273,7.9
338,2011-09-18,Lazio,Genoa,away,40.9091,6.6
339,2011-09-18,Lazio,Genoa,away,22.7273,5.8
340,2011-09-18,Lazio,Genoa,away,0,6.5
341,2011-09-18,Lazio,Genoa,home,63.6364,6.5
342,2011-09-18,Lazio,Genoa,home,81.8182,7.5
343,2011-09-18,Lazio,Genoa,home,63.6364,7.2
344,2011-09-18,Lazio,Genoa,home,45.4545,6.3
345,2011-09-18,Lazio,Genoa,home,63.6364,6.5
346,2011-09-18,Lazio,Genoa,home,22.7273,7.3
347,2011-09-18,Lazio,Genoa,home,22.7273,6.5
348,2011-09-18,Lazio,Genoa,home,45.4545,6.4
349,2011-09-18,Lazio,Genoa,home,22.7273,7.6
350,2011-09-18,Lazio,Genoa,home,22.7273,7.2
351,2011-09-18,Lazio,Genoa,home,0,5.9
352,2011-09-18,Parma,Chievo,away,63.6364,6.2
353,2011-09-18,Parma,Chievo,away,81.8182,6.4
354,2011-09-18,Parma,Chievo,away,45.4545,7.6
355,2011-09-18,Parma,Chievo,away,81.8182,6.0
356,2011-09-18,Parma,Chievo,away,45.4545,6.1
357,2011-09-18,Parma,Chievo,away,22.7273,6.8
358,2011-09-18,Parma,Chievo,away,22.7273,6.8
359,2011-09-18,Parma,Chievo,away,22.7273,6.1
360,2011-09-18,Parma,Chievo,away,45.4545,6.9
361,2011-09-18,Parma,Chievo,away,22.7273,7.0
362,2011-09-18,Parma,Chievo,away,0,6.0
363,2011-09-18,Parma,Chievo,home,45.4545,6.8
364,2011-09-18,Parma,Chievo,home,59.0909,7.4
365,2011-09-18,Parma,Chievo,home,81.8182,7.5
366,2011-09-18,Parma,Chievo,home,22.7273,7.2
367,2011-09-18,Parma,Chievo,home,45.4545,6.8
368,2011-09-18,Parma,Chievo,home,45.4545,7.1
369,2011-09-18,Parma,Chievo,home,22.7273,7.4
370,2011-09-18,Parma,Chievo,home,22.7273,6.7
371,2011-09-18,Parma,Chievo,home,45.4545,6.3
372,2011-09-18,Parma,Chievo,home,22.7273,7.0
373,2011-09-18,Parma,Chievo,home,0,6.1
374,2011-09-18,Robur Siena,Juventus,away,54.5455,7.0
375,2011-09-18,Robur Siena,Juventus,away,81.8182,6.9
376,2011-09-18,Robur Siena,Juventus,away,81.8182,7.2
377,2011-09-18,Robur Siena,Juventus,away,22.7273,7.3
378,2011-09-18,Robur Siena,Juventus,away,54.5455,7.4
379,2011-09-18,Robur Siena,Juventus,away,54.5455,7.1
380,2011-09-18,Robur Siena,Juventus,away,22.7273,8.1
381,2011-09-18,Robur Siena,Juventus,away,54.5455,6.6
382,2011-09-18,Robur Siena,Juventus,away,22.7273,7.3
383,2011-09-18,Robur Siena,Juventus,away,22.7273,7.3
384,2011-09-18,Robur Siena,Juventus,away,0,6.7
385,2011-09-18,Robur Siena,Juventus,home,54.5455,6.7
386,2011-09-18,Robur Siena,Juventus,home,81.8182,6.0
387,2011-09-18,Robur Siena,Juventus,home,81.8182,6.0
388,2011-09-18,Robur Siena,Juventus,home,54.5455,7.2
389,2011-09-18,Robur Siena,Juventus,home,22.7273,6.9
390,2011-09-18,Robur Siena,Juventus,home,54.5455,7.0
391,2011-09-18,Robur Siena,Juventus,home,22.7273,7.1
392,2011-09-18,Robur Siena,Juventus,home,54.5455,6.5
393,2011-09-18,Robur Siena,Juventus,home,22.7273,6.6
394,2011-09-18,Robur Siena,Juventus,home,22.7273,7.0
395,2011-09-18,Robur Siena,Juventus,home,0,6.9
396,2011-09-18,Udinese,Fiorentina,away,77.2727,6.4
397,2011-09-18,Udinese,Fiorentina,away,77.2727,6.0
398,2011-09-18,Udinese,Fiorentina,away,77.2727,6.1
399,2011-09-18,Udinese,Fiorentina,away,50,6.6
400,2011-09-18,Udinese,Fiorentina,away,22.7273,6.9
401,2011-09-18,Udinese,Fiorentina,away,50,5.6
402,2011-09-18,Udinese,Fiorentina,away,22.7273,5.8
403,2011-09-18,Udinese,Fiorentina,away,50,6.9
404,2011-09-18,Udinese,Fiorentina,away,22.7273,6.9
405,2011-09-18,Udinese,Fiorentina,away,22.7273,6.0
406,2011-09-18,Udinese,Fiorentina,away,0,6.2
407,2011-09-18,Udinese,Fiorentina,home,40.9091,6.4
408,2011-09-18,Udinese,Fiorentina,home,63.6364,6.6
409,2011-09-18,Udinese,Fiorentina,home,81.8182,7.8
410,2011-09-18,Udinese,Fiorentina,home,40.9091,7.1
411,2011-09-18,Udinese,Fiorentina,home,40.9091,6.9
412,2011-09-18,Udinese,Fiorentina,home,18.1818,7.9
413,2011-09-18,Udinese,Fiorentina,home,18.1818,7.9
414,2011-09-18,Udinese,Fiorentina,home,40.9091,7.0
415,2011-09-18,Udinese,Fiorentina,home,18.1818,8.2
416,2011-09-18,Udinese,Fiorentina,home,40.9091,8.5
417,2011-09-18,Udinese,Fiorentina,home,0,7.4
418,2011-09-18,Napoli,AC Milan,away,81.8182,7.4
419,2011-09-18,Napoli,AC Milan,away,63.6364,7.5
420,2011-09-18,Napoli,AC Milan,away,45.4545,6.1
421,2011-09-18,Napoli,AC Milan,away,45.4545,6.5
422,2011-09-18,Napoli,AC Milan,away,81.8182,6.1
423,2011-09-18,Napoli,AC Milan,away,22.7273,6.7
424,2011-09-18,Napoli,AC Milan,away,22.7273,5.5
425,2011-09-18,Napoli,AC Milan,away,45.4545,6.1
426,2011-09-18,Napoli,AC Milan,away,22.7273,6.0
427,2011-09-18,Napoli,AC Milan,away,22.7273,6.6
428,2011-09-18,Napoli,AC Milan,away,0,5.5
429,2011-09-18,Napoli,AC Milan,home,68.1818,6.5
430,2011-09-18,Napoli,AC Milan,home,81.8182,9.8
431,2011-09-18,Napoli,AC Milan,home,68.1818,6.4
432,2011-09-18,Napoli,AC Milan,home,22.7273,6.7
433,2011-09-18,Napoli,AC Milan,home,45.4545,7.6
434,2011-09-18,Napoli,AC Milan,home,45.4545,6.5
435,2011-09-18,Napoli,AC Milan,home,22.7273,7.2
436,2011-09-18,Napoli,AC Milan,home,45.4545,7.1
437,2011-09-18,Napoli,AC Milan,home,45.4545,7.6
438,2011-09-18,Napoli,AC Milan,home,22.7273,6.9
439,2011-09-18,Napoli,AC Milan,home,0,6.9
440,2011-09-20,Novara,Inter,away,77.2727,6.2
441,2011-09-20,Novara,Inter,away,77.2727,6.0
442,2011-09-20,Novara,Inter,away,77.2727,6.0
443,2011-09-20,Novara,Inter,away,22.7273,5.5
444,2011-09-20,Novara,Inter,away,50,6.5
445,2011-09-20,Novara,Inter,away,50,8.0
446,2011-09-20,Novara,Inter,away,22.7273,6.9
447,2011-09-20,Novara,Inter,away,22.7273,6.8
448,2011-09-20,Novara,Inter,away,50,6.2
449,2011-09-20,Novara,Inter,away,50,6.5
450,2011-09-20,Novara,Inter,away,0,7.0
451,2011-09-20,Novara,Inter,home,81.8182,8.0
452,2011-09-20,Novara,Inter,home,63.6364,7.0
453,2011-09-20,Novara,Inter,home,45.4545,9.0
454,2011-09-20,Novara,Inter,home,81.8182,7.5
455,2011-09-20,Novara,Inter,home,45.4545,7.6
456,2011-09-20,Novara,Inter,home,22.7273,7.4
457,2011-09-20,Novara,Inter,home,22.7273,7.8
458,2011-09-20,Novara,Inter,home,45.4545,7.7
459,2011-09-20,Novara,Inter,home,22.7273,7.0
460,2011-09-20,Novara,Inter,home,22.7273,7.5
461,2011-09-20,Novara,Inter,home,0,6.7
462,2011-09-21,Palermo,Cagliari,away,63.6364,6.5
463,2011-09-21,Palermo,Cagliari,away,81.8182,6.4
464,2011-09-21,Palermo,Cagliari,away,45.4545,7.6
465,2011-09-21,Palermo,Cagliari,away,45.4545,5.9
466,2011-09-21,Palermo,Cagliari,away,81.8182,7.0
467,2011-09-21,Palermo,Cagliari,away,22.7273,7.0
468,2011-09-21,Palermo,Cagliari,away,22.7273,6.0
469,2011-09-21,Palermo,Cagliari,away,22.7273,6.3
